,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li6PS5I_4c,0.5307276669245253,0.020191739850067624,1.0363197312481006e-11,4.587214425198406e-12,2.3411998782413242e-11,0.0012979505049816654,0.0005745309193789766,0.0029322625755340793
