,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,GeSeCl_c00004,0.181536071578553,0.013851029921236407,6.20939653683193e-07,3.506288592935601e-07,1.0996415249247718e-06,86.15071210149745,48.64712010627638,152.56700045924262
