,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li7PSe6,0.25430921303000414,0.01525538241390803,6.102252340027117e-08,3.2636970662869396e-08,1.140960170783588e-07,9.057390891096283,4.84420807798873,16.934931042056856
