,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li6PS5Br_4c,0.4007048624369286,0.017461769598230738,6.114427910471537e-10,3.003825751346813e-10,1.2446204196628457e-09,0.0819393552021452,0.04025422309476142,0.1667913926729608
