,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,SiSeCl_c00001,0.1738319615343852,0.006017912676415958,5.280786059212529e-07,4.0801016081150225e-07,6.834805620455332e-07,75.64529772623895,58.44593919133162,97.90605039913568
