,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,SiSCl_c00001,0.2016302405087318,0.00906547612986033,2.473692228514635e-07,1.7096211553147e-07,3.5792451575549863e-07,40.199793600704695,27.78292981917036,58.16605433830789
