,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,PTeCl_c00002,0.15634855739145018,0.03548853926786812,1.5364165445076422e-06,3.2005013877207877e-07,7.3756437266158156e-06,140.86797926506404,29.344136180708645,676.2437122026503
