,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li8GeSe6_contcar,0.14252261632116353,0.010767409786189074,1.4547926663793305e-06,9.274280132150757e-07,2.282033399890706e-06,234.38864072062614,149.4223860261281,367.66937244099597
