,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,SiTeI_c00006,0.1636763599595438,0.01097384210653764,1.1168254769302562e-06,7.117364976098562e-07,1.7524732117984074e-06,122.00651132971107,77.75296038024443,191.44722894215442
