,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li8SiSe6_contcar,0.15474357625050125,0.0035076401187557754,1.148089049095618e-06,9.942546889095583e-07,1.3257251681648156e-06,188.94741298840813,163.63003502998276,218.1819790509143
