,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li7SbS6,0.10899810609633953,0.006447897414413474,3.2710762330013383e-06,2.4900590764148334e-06,4.297062597210309e-06,501.70892461649595,381.9186018521385,659.0719693126971
