,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li6PS5Br_4a,0.5565912755695673,0.01566601812418079,3.5175309880286678e-12,1.8631013068389217e-12,6.641090426121242e-12,0.0004821623377455657,0.00025538290483283487,0.0009103213862041508
