,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,SnSI_c00004,0.20851220432739948,0.015796776551789096,2.0185436817849455e-07,1.0540320865932693e-07,3.8656494874298844e-07,28.995550669434788,15.140737874446108,55.52846668343216
