,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li20P4S16Br8,0.16933394340135577,0.006678686664933142,9.694676232547928e-07,7.364751296973056e-07,1.2761700085182592e-06,117.33172713195412,89.13335204223138,154.45098693522328
