,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li7SbSe6,0.21421893933936312,0.010029258479408727,2.39131888544636e-07,1.5874659241337528e-07,3.602222841421203e-07,31.883822999706506,21.165927660751304,48.02899194263472
