,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,PTeBr_c00004,0.1995795776214736,0.015271099175259645,5.658983334744095e-07,2.8788434609870443e-07,1.1123943631145397e-06,55.29803238785715,28.131268379575687,108.70012488269543
