,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,GeSeBr_c00004,0.21008938103322036,0.01242256129981919,2.9646164214582606e-07,1.7704966652549375e-07,4.964115831934902e-07,40.63513750958703,24.267684322382273,68.04169604679254
