,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,SnSI_c00002,0.25734848788850745,0.01370011636017303,4.73422196962634e-08,2.6881104041520018e-08,8.337774230952065e-08,6.791933290598409,3.8564872242787844,11.961755644754126
