,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,SiSBr_c00001,0.15921869446586645,0.009481445520126464,5.150681018552468e-07,3.492312593366752e-07,7.596546484775295e-07,83.7377041657676,56.77661609103405,123.501602978782
