,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li6PS5Br_2c_2,0.19552160510363817,0.004211033489585677,3.832917251250838e-07,3.206254485646496e-07,4.582061318184477e-07,51.23382516945544,42.85735146324573,61.2474815142376
