,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,PTeBr_c00001,0.1914968337873634,0.0109865435566171,7.930489079242983e-07,4.954272120739856e-07,1.2694631119010885e-06,72.53547641606055,45.31378644896582,116.11025586728377
