,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,GeTeI_c00002,0.14400579646001224,0.009592277086279088,1.869541344939203e-06,1.2617113861982624e-06,2.7701936264272236e-06,202.75132930036662,136.8323099339774,300.4268622878666
