,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,SnSCl_c00004,0.2542884112758021,0.014579465059508957,8.719527594296428e-08,4.756644057686845e-08,1.5983992189794062e-07,12.608714908847178,6.878258965023071,23.113362329191084
