,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,PSeCl_c00004,0.18768299330672036,0.0067302306584585215,4.07604040225248e-07,3.0803080724898947e-07,5.39365056020677e-07,51.56427459728743,38.96768324630349,68.23280711707912
