,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,PSeBr_c00005,0.17142270989050243,0.00766945851077949,5.800389768718016e-07,4.2253896994092167e-07,7.962465917345501e-07,70.8812987634982,51.63465243168087,97.30206901359284
