,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,SnSBr_c00004,0.2559404619380622,0.010212711482788983,6.391193458262671e-08,4.19125838365729e-08,9.745844823171267e-08,9.367155847279815,6.1428543404799525,14.283849787714953
