,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li21P4S17Cl7_disorder,0.1581340409414478,0.00862657354081265,1.100074219503329e-06,7.713853869930591e-07,1.568818010843065e-06,147.44591398002913,103.39086345226899,210.2729082966088
