,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,GeSBr_c00004,0.23819204387173884,0.006067780457460315,1.1809662105444094e-07,9.185598850210188e-08,1.5183345290717857e-07,18.468146774199937,14.364592844396602,23.7439688662278
