,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,Li6Br_2c,0.1935517729471626,0.008101600944596943,2.933785741303735e-07,2.1085406063258667e-07,4.0820170833109927e-07,41.68331380547018,29.9582067387102,57.997418368844116
