,Name,Ea (eV),Ea_err (+/-),ext_D (cm^2/s),D_err_from,D_err_to,ext_c (mS/cm),c_err_from,c_err_to
0,SnSCl_c00005,0.2903817365079955,0.006966974832912904,2.9786238942821606e-08,2.2172253811247674e-08,4.001487796016425e-08,4.379673974457571,3.2601377823698576,5.883660569890864
